Date,Latitude,Longitude,CO2_Concentration,CO_Concentration,CH4_Concentration
2023-09-14,83.68051522296363,15.506585392679625,399.08733456683984,-0.08902228313613854,1.6982699529107965
2023-09-14,-50.88498995611123,64.44665743412918,415.96352009969814,1.5814814741663084,2.579394718106161
2023-09-14,-87.66159584683167,8.411303603572776,393.03554597674935,-0.25638739787908993,1.6119132185318295
2023-09-14,31.244047601816064,-118.95327819139018,425.38082523224165,2.5699029598623886,3.037639318768574
2023-09-14,-21.675753278950893,66.18486619378962,429.74102068428044,3.0352164997631297,3.2395384259933224
2023-09-14,84.69061064587208,-143.02738826762294,397.94298253949194,-0.10483375672688762,1.7703733058117808
2023-09-14,32.02539381247071,119.94405964997458,421.62401453506214,2.514706199105071,2.957177408816294
2023-09-14,36.89805841460583,156.38608939980128,423.6500968889982,2.25803725691654,2.9401364555941663
2023-09-15,42.162634014652525,39.403912960473974,419.1882215690262,2.0119630416664376,2.7024160382148246
2023-09-15,-0.3209312140959071,75.5367485172147,441.0393981544151,4.082489516712633,3.8822935312954168
2023-09-15,83.68051522296363,15.506585392679625,399.4249977251838,-0.0661688836468857,1.7307939059481119
2023-09-15,-50.88498995611123,64.44665743412918,413.142324281441,1.5597279110279172,2.5109519945611853
2023-09-15,-87.66159584683167,8.411303603572776,399.48375487924295,-0.25475569999364095,1.5703599167964317
2023-09-15,31.244047601816064,-118.95327819139018,425.6428732962047,2.5725978007694286,2.947486568016099
2023-09-15,-21.675753278950893,66.18486619378962,429.36934400470994,3.0370744524089193,3.279053540554158
2023-09-15,84.69061064587208,-143.02738826762294,394.78575305550675,-0.10021153468673807,1.6435040869298125
2023-09-15,32.02539381247071,119.94405964997458,424.9386459413653,2.5057783180467545,3.030407957797728
2023-09-15,36.89805841460583,156.38608939980128,426.0902260532564,2.2588094098337,2.893096313765421
2023-09-16,42.162634014652525,39.403912960473974,416.62846348546407,2.008678317343871,2.7886193978146228
2023-09-16,-0.3209312140959071,75.5367485172147,439.31681035839904,4.0950367131020275,3.768745476976873
2023-09-16,83.68051522296363,15.506585392679625,397.5688151304313,-0.06108781637380188,1.69535565784226
2023-09-16,-50.88498995611123,64.44665743412918,411.8122373290977,1.5478783697922136,2.643303594186787
2023-09-16,-87.66159584683167,8.411303603572776,396.2423992821266,-0.27366862188903407,1.6736972214554082
2023-09-16,31.244047601816064,-118.95327819139018,423.06557353532537,2.5558970600576623,3.016161508496838
2023-09-16,-21.675753278950893,66.18486619378962,429.63359405496107,3.0209852290507437,3.3200932504343745
2023-09-16,84.69061064587208,-143.02738826762294,397.754879434283,-0.11512905271787581,1.714290203974782
2023-09-16,32.02539381247071,119.94405964997458,421.34745807873253,2.510737566536197,3.0328197112736457
2023-09-16,36.89805841460583,156.38608939980128,422.50445430571455,2.2558983424055232,2.8614983736265307
2023-09-17,42.162634014652525,39.403912960473974,416.4323153333511,2.0123980684003397,2.737697848982827
2023-09-17,-0.3209312140959071,75.5367485172147,441.04788707343835,4.098816725875015,3.8883437174927438
2023-09-17,83.68051522296363,15.506585392679625,398.67752752701654,-0.07644894681529574,1.755203576155832
2023-09-17,-50.88498995611123,64.44665743412918,416.4473094098856,1.5557795894384265,2.574251061802499
2023-09-17,-87.66159584683167,8.411303603572776,395.0572020652872,-0.2600115043377585,1.5754530367725397
2023-09-17,31.244047601816064,-118.95327819139018,423.85960229371597,2.57173487801069,3.007152748167408
2023-09-17,-21.675753278950893,66.18486619378962,432.4512452073235,3.039092758216292,3.3363018517287246
2023-09-17,84.69061064587208,-143.02738826762294,398.7510992208204,-0.1187920775522809,1.7528477232883923
2023-09-17,32.02539381247071,119.94405964997458,423.53845199741795,2.511668024201624,2.904457137113902
2023-09-17,36.89805841460583,156.38608939980128,424.7612504394273,2.2661195899087034,2.862926692685234
2023-09-18,42.162634014652525,39.403912960473974,420.71322971849514,1.988909410110884,2.731750210039788
2023-09-18,-0.3209312140959071,75.5367485172147,439.6557869202812,4.092223209866543,3.785057400873733
2023-09-18,83.68051522296363,15.506585392679625,397.7403435508161,-0.07447249554023147,1.6917933600940134
2023-09-18,-50.88498995611123,64.44665743412918,413.94386165921173,1.5629414722299926,2.5465166045877345
2023-09-18,-87.66159584683167,8.411303603572776,396.04573206858214,-0.27691580538674254,1.642177565254721
2023-09-18,31.244047601816064,-118.95327819139018,421.7889101568593,2.5589364542171764,2.985826357116422
2023-09-18,-21.675753278950893,66.18486619378962,426.9457029813203,3.0348064634649203,3.2958224051644036
2023-09-18,84.69061064587208,-143.02738826762294,395.34591591038264,-0.1286985845699562,1.846058979360722
2023-09-18,32.02539381247071,119.94405964997458,429.3070893913523,2.5288660377058694,3.0882538392361596
2023-09-18,36.89805841460583,156.38608939980128,423.07388479075667,2.264699962523552,2.9981025070867084
2023-09-19,42.162634014652525,39.403912960473974,418.45406464079167,2.0094355574681386,2.8313522536637676
2023-09-19,-0.3209312140959071,75.5367485172147,437.8516055625741,4.0988285369807524,3.863862072667049
2023-09-19,83.68051522296363,15.506585392679625,398.4370453525214,-0.05618290138994589,1.625653953950865
2023-09-19,-50.88498995611123,64.44665743412918,415.19454862990864,1.5517465518938378,2.5067379565336023
2023-09-19,-87.66159584683167,8.411303603572776,397.65766250513855,-0.25983309247859065,1.67940960254295
2023-09-19,31.244047601816064,-118.95327819139018,421.71066982654986,2.5407604876321206,3.10579361944546
2023-09-19,-21.675753278950893,66.18486619378962,431.9421441676196,3.029265652025414,3.2786977015786647
2023-09-19,84.69061064587208,-143.02738826762294,396.56310925175177,-0.11368947265394837,1.7304283314458555
2023-09-19,32.02539381247071,119.94405964997458,425.0879394320671,2.4987229925640855,3.0387389738498833
2023-09-19,36.89805841460583,156.38608939980128,422.404048213571,2.2717884520327587,2.895871552641733
2023-09-20,42.162634014652525,39.403912960473974,422.22691919194796,2.027063634071008,2.7645047184611697
2023-09-20,-0.3209312140959071,75.5367485172147,437.1300869183116,4.106335740971321,3.7390025689244415
2023-09-20,83.68051522296363,15.506585392679625,400.51513511405096,-0.07821521418503471,1.778340833047148
2023-09-20,-50.88498995611123,64.44665743412918,413.7005059046149,1.5862706585580095,2.554966325150381
2023-09-20,-87.66159584683167,8.411303603572776,393.2338842121873,-0.26293570765003205,1.6163312881083827
2023-09-20,31.244047601816064,-118.95327819139018,423.7062339895257,2.5461910657373226,3.0539214072903476
2023-09-20,-21.675753278950893,66.18486619378962,425.17831905976897,3.019972229277018,3.269438804363415
2023-09-20,84.69061064587208,-143.02738826762294,398.62489673730437,-0.1382695351941378,1.6725321429028095
2023-09-20,32.02539381247071,119.94405964997458,426.4918217263665,2.5010473270960114,3.027622707420283
2023-09-20,36.89805841460583,156.38608939980128,422.81380940760494,2.26715588220785,2.926791665318982
2023-09-21,42.162634014652525,39.403912960473974,418.6648529848336,1.9915569002576023,2.6962442473332096
2023-09-21,-0.3209312140959071,75.5367485172147,441.10083717175297,4.070067192133483,3.771805921530846
2023-09-21,83.68051522296363,15.506585392679625,397.74194253414356,-0.08279457901548129,1.7204115020219548
2023-09-21,-50.88498995611123,64.44665743412918,416.81383831736713,1.5625721132580446,2.503132593994854
2023-09-21,-87.66159584683167,8.411303603572776,395.6549241654406,-0.26359707144588873,1.6362500226239807
2023-09-21,31.244047601816064,-118.95327819139018,425.2474659917875,2.5375231691938773,3.0468135635226847
2023-09-21,-21.675753278950893,66.18486619378962,427.05482405025214,3.01724835539486,3.282082700209972
2023-09-21,84.69061064587208,-143.02738826762294,396.9165581697515,-0.1252351345432984,1.6679824324374048
2023-09-21,32.02539381247071,119.94405964997458,425.7306545198959,2.4820344653575726,3.082203156269962
2023-09-21,36.89805841460583,156.38608939980128,425.4396941505354,2.2609142332830356,2.926944102718767
2023-09-22,42.162634014652525,39.403912960473974,417.83318063654644,1.995922877741549,2.7238399738988117
2023-09-22,-0.3209312140959071,75.5367485172147,439.0207988099094,4.090883028592172,3.8155402372470633
2023-09-22,83.68051522296363,15.506585392679625,398.0725954373434,-0.07854572683609823,1.7274554554038333
2023-09-22,-50.88498995611123,64.44665743412918,415.36704293930217,1.5612376572143867,2.492326761033371
2023-09-22,-87.66159584683167,8.411303603572776,395.4821858638927,-0.2829166886211704,1.6684966448885836
2023-09-22,31.244047601816064,-118.95327819139018,426.19544463902486,2.540063752633123,3.024750815146551
2023-09-22,-21.675753278950893,66.18486619378962,432.19759975921323,3.011260263421348,3.291796991311228
2023-09-22,84.69061064587208,-143.02738826762294,397.6976403033932,-0.14043678894036427,1.6524168311445122
2023-09-22,32.02539381247071,119.94405964997458,424.91781431504705,2.5132337744624302,2.9664014357208557
2023-09-22,36.89805841460583,156.38608939980128,418.50308822415803,2.2689931839824884,2.8538536120347002
2023-09-23,42.162634014652525,39.403912960473974,416.1281586658018,1.9916917808079935,2.789201224058511
2023-09-23,-0.3209312140959071,75.5367485172147,439.4343933533637,4.08423615756167,3.694204693739511
2023-09-23,83.68051522296363,15.506585392679625,400.848314850807,-0.07947881732632908,1.8040538484823774
2023-09-23,-50.88498995611123,64.44665743412918,415.97329465195423,1.55002950698875,2.56891987684577
2023-09-23,-87.66159584683167,8.411303603572776,394.68845798677063,-0.28257484173002706,1.5942714061727177
2023-09-23,31.244047601816064,-118.95327819139018,425.48048553464025,2.5397221135392467,3.08830056051378
2023-09-23,-21.675753278950893,66.18486619378962,428.44553957994776,3.0208619960176804,3.2225264357349213
2023-09-23,84.69061064587208,-143.02738826762294,394.3943252070533,-0.13170698711241133,1.6722466924809056
2023-09-23,32.02539381247071,119.94405964997458,423.3440040781482,2.4978012917092602,3.032057809269306
2023-09-23,36.89805841460583,156.38608939980128,420.36009914496384,2.2667801852346288,2.902381188446466
2023-09-24,42.162634014652525,39.403912960473974,419.7552121001788,1.985078172839232,2.7448996724333052
2023-09-24,-0.3209312140959071,75.5367485172147,438.73092229709033,4.094882018230671,3.856139981362281
2023-09-24,83.68051522296363,15.506585392679625,396.32955504333614,-0.07293794862929368,1.7153169369060157
2023-09-24,-50.88498995611123,64.44665743412918,412.9661289263383,1.552935293523865,2.446850054531949
2023-09-24,-87.66159584683167,8.411303603572776,395.38943742945867,-0.2751844334109751,1.6196776157450428
2023-09-24,31.244047601816064,-118.95327819139018,421.46704699479625,2.5426372472945387,3.058620725564928
2023-09-24,-21.675753278950893,66.18486619378962,433.5034516163581,3.0282547913728033,3.296608814120662
2023-09-24,84.69061064587208,-143.02738826762294,397.47454521607006,-0.13142947910866212,1.7243677459908926
2023-09-24,32.02539381247071,119.94405964997458,426.5982169121239,2.5019795899726343,2.9495684152621053
2023-09-24,36.89805841460583,156.38608939980128,421.72963598257274,2.2542204033192874,2.8492710888201724
2023-09-25,42.162634014652525,39.403912960473974,422.17215532985364,2.000441149522877,2.732217560890128
2023-09-25,-0.3209312140959071,75.5367485172147,439.65623779965586,4.078682843682394,3.806246189743788
2023-09-25,83.68051522296363,15.506585392679625,401.6691343304585,-0.0849635211796379,1.776283737125161
2023-09-25,-50.88498995611123,64.44665743412918,413.7440470053459,1.5571851496508624,2.5754338266593413
2023-09-25,-87.66159584683167,8.411303603572776,398.8327701610708,-0.2720664908765584,1.6451504864662998
2023-09-25,31.244047601816064,-118.95327819139018,420.6050712751759,2.534864952806505,3.0205380853506187
2023-09-25,-21.675753278950893,66.18486619378962,430.1632773719904,3.029318676397807,3.243450549668202
2023-09-25,84.69061064587208,-143.02738826762294,395.5332244326269,-0.1303731981636722,1.63780114166721
2023-09-25,32.02539381247071,119.94405964997458,423.1955139664503,2.509931222617911,3.0252488667813857
2023-09-25,36.89805841460583,156.38608939980128,425.23738944500997,2.2525527358704682,2.919226785512478
2023-09-26,42.162634014652525,39.403912960473974,417.55458715276654,1.989924964511422,2.756596157859143
2023-09-26,-0.3209312140959071,75.5367485172147,439.38571661154276,4.083746546099167,3.76867864833731
2023-09-26,83.68051522296363,15.506585392679625,394.602901552876,-0.09042222157818926,1.678176809431449
2023-09-26,-50.88498995611123,64.44665743412918,420.26365363407245,1.549740443165267,2.565091636075719
2023-09-26,-87.66159584683167,8.411303603572776,399.3322881591046,-0.2628020771681399,1.661804994977656
2023-09-26,31.244047601816064,-118.95327819139018,422.79771825039455,2.5287713220441823,2.9998182128249176
2023-09-26,-21.675753278950893,66.18486619378962,430.2728153680079,3.0319053780780525,3.1955175626864394
2023-09-26,84.69061064587208,-143.02738826762294,396.84475614253546,-0.12079279800816031,1.6684805514413248
2023-09-26,32.02539381247071,119.94405964997458,420.3265944015793,2.5003234385586577,2.971826767345112
2023-09-26,36.89805841460583,156.38608939980128,420.96250043043364,2.2702053152035955,2.843174068439494
2023-09-27,42.162634014652525,39.403912960473974,418.4437526835158,1.9963843628434534,2.7877296861319714
2023-09-27,-0.3209312140959071,75.5367485172147,438.69538612280826,4.0966163586831605,3.8994058902860123
2023-09-27,83.68051522296363,15.506585392679625,399.6277197299102,-0.09288686021996005,1.8199012051558954
2023-09-27,-50.88498995611123,64.44665743412918,417.31292001319235,1.5691219684493598,2.5864659238058763
2023-09-27,-87.66159584683167,8.411303603572776,397.7126125798851,-0.2575699643866964,1.701880615215929
2023-09-27,31.244047601816064,-118.95327819139018,422.8322096648322,2.546107808265407,3.0394525967024033
2023-09-27,-21.675753278950893,66.18486619378962,428.1705307680621,3.007644788519047,3.336208673798719
2023-09-27,84.69061064587208,-143.02738826762294,395.6416722651988,-0.12958414251865094,1.5972431504549198
2023-09-27,32.02539381247071,119.94405964997458,426.5147426729523,2.489681780507982,3.0409506984152808
2023-09-27,36.89805841460583,156.38608939980128,419.1738731754133,2.254245246733807,2.9346855097497055
2023-09-28,42.162634014652525,39.403912960473974,416.87607834691636,1.9947546691802793,2.695458745842844
2023-09-28,-0.3209312140959071,75.5367485172147,437.7541883368448,4.091745487647066,3.7918478652503014
2023-09-28,83.68051522296363,15.506585392679625,399.5527720648309,-0.07741655358866653,1.688542685091582
2023-09-28,-50.88498995611123,64.44665743412918,411.07311983879345,1.534720674728832,2.4459253718683285
2023-09-28,-87.66159584683167,8.411303603572776,397.5580850291932,-0.2844212932845263,1.6045995091220264
2023-09-28,31.244047601816064,-118.95327819139018,425.2607174743876,2.5529314363860447,3.027808417240299
2023-09-28,-21.675753278950893,66.18486619378962,427.26723593360487,3.013658074261685,3.22222135646227
2023-09-28,84.69061064587208,-143.02738826762294,395.55760838697375,-0.1384050919170407,1.6024333207112054
2023-09-28,32.02539381247071,119.94405964997458,424.7759963951397,2.4952987817117607,3.0262224821661214
2023-09-28,36.89805841460583,156.38608939980128,423.31296036265684,2.2371570508847163,2.8779104275115026
2023-09-29,42.162634014652525,39.403912960473974,418.55109937666583,1.9812483124845082,2.743442385820488
2023-09-29,-0.3209312140959071,75.5367485172147,436.9971355452954,4.082907362371595,3.837982566200937
2023-09-29,83.68051522296363,15.506585392679625,396.2334900259219,-0.0920650574010399,1.758661961735071
2023-09-29,-50.88498995611123,64.44665743412918,413.6546466882005,1.5631561226191446,2.4983767559777728
2023-09-29,-87.66159584683167,8.411303603572776,398.93630021838976,-0.29293098663601147,1.6402067214738127
2023-09-29,31.244047601816064,-118.95327819139018,424.69300324233706,2.543029888010901,3.0754751835005805
2023-09-29,-21.675753278950893,66.18486619378962,427.4630337740716,3.0295918678964044,3.2697763880405026
2023-09-29,84.69061064587208,-143.02738826762294,397.82723100492,-0.14229732387668712,1.6259851517591188
2023-09-29,32.02539381247071,119.94405964997458,423.4952294601176,2.4792475718288784,2.9972839441200736
2023-09-29,36.89805841460583,156.38608939980128,422.1883420857788,2.2410496897957155,2.805574833666542
2023-09-30,42.162634014652525,39.403912960473974,420.3172314115511,2.0015026124744657,2.7794392122006273
2023-09-30,-0.3209312140959071,75.5367485172147,441.1146421130549,4.089804722508628,3.747037059240172
2023-09-30,83.68051522296363,15.506585392679625,398.96849018271814,-0.08830247011525579,1.6883038236990922
2023-09-30,-50.88498995611123,64.44665743412918,414.55665765120654,1.580930808563479,2.4192487683586754
2023-09-30,-87.66159584683167,8.411303603572776,396.93607691298615,-0.28120955034875866,1.6854010301512559
2023-09-30,31.244047601816064,-118.95327819139018,428.6955059829753,2.535554174288455,2.9830337916315175
2023-09-30,-21.675753278950893,66.18486619378962,429.9730471084203,3.0214484074877483,3.2393329854425432
2023-09-30,84.69061064587208,-143.02738826762294,395.1023917602696,-0.1326500567522111,1.6758607271096722
2023-09-30,32.02539381247071,119.94405964997458,421.9100656889752,2.4976006396535855,3.0734144425003755
2023-09-30,36.89805841460583,156.38608939980128,424.895865631039,2.2720450099914484,2.906440393983776
2023-10-01,42.162634014652525,39.403912960473974,418.8972293856992,1.9933154349435305,2.804775668960106
2023-10-01,-0.3209312140959071,75.5367485172147,440.12298637702435,4.078081668244047,3.7020117657049605
2023-10-01,83.68051522296363,15.506585392679625,400.677099045847,-0.10092868186395702,1.696736544438661
2023-10-01,-50.88498995611123,64.44665743412918,414.93530889775866,1.5624637967560477,2.5567037612510526
2023-10-01,-87.66159584683167,8.411303603572776,399.5529265808516,-0.2873067009799617,1.64979867594948
2023-10-01,31.244047601816064,-118.95327819139018,425.4091296608153,2.5314816646643656,3.08099398679645
2023-10-01,-21.675753278950893,66.18486619378962,425.3584407417826,3.0150712608750885,3.301284219843562
2023-10-01,84.69061064587208,-143.02738826762294,400.03821323869033,-0.12417471537606599,1.6651221432899193
2023-10-01,32.02539381247071,119.94405964997458,421.9400958197916,2.4912637662008237,2.9259098723119568
2023-10-01,36.89805841460583,156.38608939980128,424.8972793817777,2.26158028479847,2.849941004993305
2023-10-02,42.162634014652525,39.403912960473974,418.59878071635586,1.9949725905909996,2.7801965732157052
2023-10-02,-0.3209312140959071,75.5367485172147,440.17713417339564,4.081549426077401,3.8347374536655883
2023-10-02,83.68051522296363,15.506585392679625,397.41665626887715,-0.09901265733487656,1.736477826263563
2023-10-02,-50.88498995611123,64.44665743412918,410.75860157346,1.5620977905501428,2.463610157297061
2023-10-02,-87.66159584683167,8.411303603572776,396.9372948483998,-0.2832146165401839,1.65069333440517
2023-10-02,31.244047601816064,-118.95327819139018,424.76750094034793,2.537976134370939,3.0615644902550887
2023-10-02,-21.675753278950893,66.18486619378962,430.1278454119513,3.0136755360196648,3.2410164767382907
2023-10-02,84.69061064587208,-143.02738826762294,395.659766544937,-0.12622391936570224,1.5907714910578807
2023-10-02,32.02539381247071,119.94405964997458,425.46078484686933,2.501564223337704,2.9679095404496754
2023-10-02,36.89805841460583,156.38608939980128,424.9501028740731,2.2458059057568276,2.884958933747676
2023-10-03,42.162634014652525,39.403912960473974,413.8618199365091,1.9937901422149786,2.7529167296474486
2023-10-03,-0.3209312140959071,75.5367485172147,440.640226301238,4.09697561701572,3.78235686094195
2023-10-03,83.68051522296363,15.506585392679625,395.28423673980427,-0.07027800149608675,1.7618663647653345
2023-10-03,-50.88498995611123,64.44665743412918,414.74059031703644,1.557998922382355,2.4975141884662277
2023-10-03,-87.66159584683167,8.411303603572776,396.43942649697317,-0.2897511245329422,1.638950792721236
2023-10-03,31.244047601816064,-118.95327819139018,421.6427642657673,2.530613635609474,3.0354368039426878
2023-10-03,-21.675753278950893,66.18486619378962,432.2171169870149,3.0164034884453206,3.2246242391758577
2023-10-03,84.69061064587208,-143.02738826762294,398.5653888522736,-0.1464054539017523,1.6310251895517762
2023-10-03,32.02539381247071,119.94405964997458,424.23990351605516,2.5002201951031706,3.021385637839688
2023-10-03,36.89805841460583,156.38608939980128,417.1520848584588,2.2663582963550986,2.8989815073879392
2023-10-04,42.162634014652525,39.403912960473974,420.1915805126167,1.993814149445419,2.76061968696218
2023-10-04,-0.3209312140959071,75.5367485172147,443.65451796595573,4.082733392407182,3.846944273620943
2023-10-04,83.68051522296363,15.506585392679625,399.3197708680377,-0.09687704587559293,1.7368387629798918
2023-10-04,-50.88498995611123,64.44665743412918,415.5894449726778,1.550192740943306,2.5083725445503093
2023-10-04,-87.66159584683167,8.411303603572776,393.57380681408307,-0.2650304255190502,1.684991060606411
2023-10-04,31.244047601816064,-118.95327819139018,421.5731901347798,2.5281304992835656,2.9968092199266607
2023-10-04,-21.675753278950893,66.18486619378962,430.3448509397793,3.0217752870693078,3.2843526426362284
2023-10-04,84.69061064587208,-143.02738826762294,398.097603411349,-0.12669111306913802,1.6967772141607862
2023-10-04,32.02539381247071,119.94405964997458,423.7504004660465,2.507832106930527,2.893955421461871
2023-10-04,36.89805841460583,156.38608939980128,421.08776258330096,2.240348386393869,2.8252581155968945
2023-10-05,42.162634014652525,39.403912960473974,418.4247107378312,1.9962377141031644,2.7394809220971776
2023-10-05,-0.3209312140959071,75.5367485172147,440.91844064009524,4.094252218852944,3.7582510087993426
2023-10-05,83.68051522296363,15.506585392679625,397.71717435560237,-0.09163665588366444,1.7262114513384452
2023-10-05,-50.88498995611123,64.44665743412918,415.80367035307773,1.5538264356778173,2.462076259096025
2023-10-05,-87.66159584683167,8.411303603572776,397.96509297158013,-0.2995337349024827,1.5987047367962284
2023-10-05,31.244047601816064,-118.95327819139018,422.748895927015,2.544005548797622,3.051777929415314
2023-10-05,-21.675753278950893,66.18486619378962,430.0727134429085,3.010250782572918,3.3118330793096824
2023-10-05,84.69061064587208,-143.02738826762294,398.21726848291365,-0.12366141167798327,1.649733241932867
2023-10-05,32.02539381247071,119.94405964997458,425.110049530774,2.486597596805664,3.0776607828254217
2023-10-05,36.89805841460583,156.38608939980128,420.8155082652802,2.2595935037552266,2.953867059827778
2023-10-06,42.162634014652525,39.403912960473974,419.8063765104443,1.9835184602265552,2.8072210556643427
2023-10-06,-0.3209312140959071,75.5367485172147,437.67500647858543,4.082006036114601,3.842410058249186
2023-10-06,83.68051522296363,15.506585392679625,397.2305748802604,-0.08145609672973353,1.6283511121982799
2023-10-06,-50.88498995611123,64.44665743412918,411.9697398012121,1.5526796129772336,2.565222427703979
2023-10-06,-87.66159584683167,8.411303603572776,394.94120907908956,-0.29417585493223947,1.6164142375268746
2023-10-06,31.244047601816064,-118.95327819139018,422.46731489530714,2.536426830739494,3.0153326042273445
2023-10-06,-21.675753278950893,66.18486619378962,428.7650935139458,3.0429544058059275,3.2801014281078316
2023-10-06,84.69061064587208,-143.02738826762294,397.0590761894338,-0.12573644540726808,1.6388496922806792
2023-10-06,32.02539381247071,119.94405964997458,426.5290725352619,2.499762535480334,3.0027642383782442
2023-10-06,36.89805841460583,156.38608939980128,422.18279435039466,2.2548633654964814,2.8815418431788395
2023-10-07,42.162634014652525,39.403912960473974,416.4962312308516,2.0059986783824484,2.701866454929297
2023-10-07,-0.3209312140959071,75.5367485172147,440.7927323428859,4.079004667070655,3.858323142656103
